Sale_Price,Longitude,Latitude,Lot_Area,Bldg_Type,Overall_Cond,TotRms_AbvGrd,Gr_Liv_Area,Second_Flr_SF,Garage_Type,Sale_Condition,Year_Built,Year_Remod_Add
120500,-93.6291062,42.0213831,6900,OneFam,Above_Average,4,778,False,True,Normal,1940,1955
119000,-93.628385,42.021276,8155,OneFam,Good,7,1200,True,False,Normal,1930,1950
126000,-93.6258429,42.0214037,6000,OneFam,Average,7,1656,True,True,Normal,1967,1967
99500,-93.626835,42.020379,7392,OneFam,Good,5,912,False,True,Normal,1930,1995
165500,-93.625143,42.021389,9000,OneFam,Average,7,1955,True,True,Normal,1958,1958
89000,-93.615426,42.021162,5280,OneFam,Good,6,1361,True,True,Normal,1895,1950
40000,-93.616848,42.021506,8500,OneFam,Below_Average,6,1317,True,True,Normal,1920,1950
80900,-93.616849,42.021594,5150,OneFam,Good,5,1049,True,True,Normal,1910,2000
81000,-93.604195,42.022458,18000,OneFam,Below_Average,6,894,False,True,Normal,1935,1950
65000,-93.604193,42.022626,9000,OneFam,Above_Average,5,864,True,True,Normal,1920,1950
392500,-93.616242,42.009326,5587,TwnhsE,Average,5,1652,False,True,Partial,2008,2008
294464,-93.616584,42.008803,3843,TwnhsE,Average,5,1648,False,True,Partial,2007,2008
250000,-93.615985,42.008806,3811,TwnhsE,Average,5,1646,False,True,Normal,2004,2005
275000,-93.615921,42.0091899,3842,TwnhsE,Average,5,1646,False,True,Normal,2004,2005
300000,-93.607342,41.99507,23730,OneFam,Average,7,2032,False,True,Normal,1996,1997
271000,-93.607121,41.997124,13265,OneFam,Average,7,1689,False,True,Normal,2002,2002
213000,-93.60489,41.997062,11050,OneFam,Average,8,1820,True,True,Normal,1996,1997
171000,-93.604549,41.997069,9880,OneFam,Above_Average,6,1118,False,True,Normal,1977,1977
171500,-93.604548,41.996919,10125,OneFam,Above_Average,6,1279,False,True,Normal,1977,1977
228500,-93.602429,41.995991,9990,OneFam,Average,6,1689,False,True,Normal,1991,1991
228950,-93.658875,41.998543,164660,TwoFmCon,Above_Average,7,1786,True,True,Normal,1965,1965
241500,-93.639793,42.00514,4084,TwnhsE,Above_Average,6,1501,False,True,Normal,1986,1986
294000,-93.653122,41.995141,11563,OneFam,Average,8,1537,False,True,Normal,2006,2007
293077,-93.653025,41.994841,9520,OneFam,Average,7,1646,False,True,Partial,2007,2008
264966,-93.651718,41.99373,12852,OneFam,Average,6,1780,True,True,Partial,2007,2007
172500,-93.649198,41.995142,9802,OneFam,Average,6,1442,True,True,Normal,2006,2007
167500,-93.649475,41.993751,9735,OneFam,Average,7,1394,True,True,Normal,2006,2007
218689,-93.650431,41.995175,12018,OneFam,Average,6,1612,True,True,Partial,2008,2008
150000,-93.644679,41.999812,12890,OneFam,Average,8,1495,False,True,Normal,1989,1989
184000,-93.646054,41.999575,12416,OneFam,Average,7,1651,False,True,Normal,1986,1986
180000,-93.6470597,41.9976055,18265,OneFam,Average,6,1256,False,True,Normal,1986,1986
232500,-93.646726,41.995512,11202,OneFam,Average,7,1440,False,True,Normal,2003,2003
195000,-93.646645,41.99639,7915,OneFam,Average,6,1675,False,True,Normal,1999,2000
305000,-93.647834,41.99423,12244,OneFam,Average,10,2262,True,True,Normal,2003,2003
298751,-93.653218,41.99312,11449,OneFam,Average,7,1728,False,True,Normal,2007,2007
370000,-93.647214,41.993611,11447,OneFam,Average,7,1964,False,True,Normal,2005,2006
160500,-93.608197,41.993059,4500,TwnhsE,Average,4,1189,False,True,Normal,1997,1997
173000,-93.606374,41.993185,14137,OneFam,Average,6,1200,False,True,Normal,1964,1964
124000,-93.605351,41.99261,4224,TwnhsE,Above_Average,6,1040,False,True,Normal,1975,1975
115000,-93.604649,41.991372,2665,TwnhsE,Above_Average,4,1304,True,True,Normal,1976,1976
129500,-93.604184,41.990899,2665,TwnhsE,Good,6,1475,True,True,Normal,1976,1976
105000,-93.603601,41.991883,1974,Twnhs,Good,5,988,True,True,Normal,1973,2006
94900,-93.604269,41.991779,1596,Twnhs,Above_Average,4,988,True,True,Normal,1973,1973
152500,-93.601444,41.993249,17979,OneFam,Above_Average,6,1160,False,True,Normal,1968,1968
98000,-93.603178,41.992133,1477,Twnhs,Excellent,6,1092,True,False,Normal,1970,2007
81000,-93.603458,41.991933,1890,Twnhs,Good,3,630,False,False,Normal,1972,1972
113000,-93.610109,41.988675,21750,OneFam,Average,4,988,False,True,Normal,1954,1954
128500,-93.6051072,41.987109,6490,OneFam,Good,4,816,False,True,Normal,1983,1983
119500,-93.604761,41.988934,6951,OneFam,Average,5,923,False,True,Normal,1984,1985
130500,-93.603917,41.98811,6600,OneFam,Excellent,5,816,False,True,Normal,1982,2008
138000,-93.603916,41.988076,6600,OneFam,Very_Good,4,816,False,True,Normal,1982,2003
134500,-93.603886,41.987289,6600,OneFam,Above_Average,6,845,False,True,Normal,1982,2005
160000,-93.608291,41.98658,12508,OneFam,Good,7,1750,True,True,Normal,1940,1985
137500,-93.603722,41.986498,12395,OneFam,Above_Average,6,889,False,True,Normal,1984,1984
172000,-93.600066,41.991885,11075,OneFam,Below_Average,7,1968,True,True,Normal,1969,1969
103000,-93.577427,42.022745,56600,OneFam,Very_Poor,7,1836,True,True,Normal,1900,1950
167300,-93.618504,42.051297,10667,OneFam,Above_Average,7,1587,False,True,Normal,1971,1971
167000,-93.618503,42.051357,10628,OneFam,Average,5,1277,False,True,Normal,1970,1970
244000,-93.617273,42.049671,13651,OneFam,Above_Average,8,2223,False,True,Normal,1973,1973
268000,-93.61728,42.050443,15865,OneFam,Above_Average,8,2217,False,True,Normal,1970,1970
168000,-93.63736,42.060466,10364,OneFam,Average,7,1572,True,True,Normal,1995,1996
177000,-93.636146,42.061664,13869,OneFam,Above_Average,6,1470,True,True,Normal,1997,1997
169000,-93.636972,42.061326,8773,OneFam,Average,7,1600,True,True,Normal,1997,1997
161500,-93.637189,42.061242,8872,OneFam,Average,7,1384,True,True,Normal,1997,1997
251000,-93.634341,42.063067,5330,TwnhsE,Average,6,1652,False,True,Normal,2000,2000
160000,-93.636345,42.059592,10147,OneFam,Average,7,1694,True,True,Normal,1994,1994
178750,-93.637865,42.059562,7875,OneFam,Average,6,1553,True,True,Normal,1996,1996
176000,-93.637883,42.059517,7875,OneFam,Average,6,1253,False,True,Normal,1995,1996
204000,-93.639068,42.059242,7500,OneFam,Average,7,2299,True,True,Normal,1999,2003
160000,-93.637848,42.059293,9556,OneFam,Average,6,1187,False,True,Normal,1992,1993
160000,-93.637299,42.057006,10784,OneFam,Average,7,1472,True,True,Normal,1991,1992
163900,-93.637917,42.05817,9125,OneFam,Average,7,1482,True,True,Normal,1992,1992
168000,-93.635833,42.057533,7655,OneFam,Average,7,1642,True,True,Normal,1993,1994
170000,-93.634513,42.059375,3696,TwnhsE,Average,5,1088,False,True,Normal,1986,1986
207500,-93.632917,42.059239,5062,TwnhsE,Average,6,2090,True,True,Normal,1984,1984
182000,-93.631622,42.059309,4740,TwnhsE,Average,5,1179,False,True,Normal,1988,1988
212000,-93.631633,42.059304,5118,TwnhsE,Average,4,1321,False,True,Normal,1990,1990
377426,-93.629016,42.060431,14157,OneFam,Average,8,1922,False,True,Normal,2005,2006
349265,-93.629075,42.060144,12328,OneFam,Average,10,2541,True,True,Normal,2005,2005
591587,-93.626366,42.061202,51974,OneFam,Average,8,2338,False,True,Partial,2006,2007
155000,-93.622874,42.060096,41600,TwoFmCon,Average,7,1424,False,True,Normal,1969,1990
319900,-93.629538,42.059743,8035,TwnhsE,Average,6,1612,False,True,Normal,2006,2006
392000,-93.630074,42.058893,8089,OneFam,Above_Average,7,1419,False,True,Partial,2007,2007
441929,-93.628754,42.058998,14082,OneFam,Average,7,2234,False,True,Normal,2006,2006
455000,-93.628723,42.058996,13870,OneFam,Average,8,2042,False,True,Partial,2006,2007
182900,-93.637875,42.054368,12546,OneFam,Good,7,1440,False,True,Normal,1981,1981
176000,-93.637816,42.0545,12090,OneFam,Good,6,1479,True,True,Normal,1981,2003
213000,-93.637158,42.054395,12299,OneFam,Above_Average,7,1664,False,True,Normal,1978,1985
192000,-93.634665,42.054941,11339,OneFam,Average,9,1930,True,True,Normal,1979,1979
190000,-93.633973,42.055217,11952,OneFam,Above_Average,8,1969,True,True,Normal,1977,1977
195000,-93.631528,42.054427,12046,OneFam,Above_Average,8,2030,True,True,Normal,1976,1976
148000,-93.632669,42.05622,10395,OneFam,Above_Average,6,1032,False,True,Normal,1978,1978
151500,-93.631795,42.056211,11850,OneFam,Above_Average,6,1177,False,True,Normal,1984,1984
197000,-93.638554,42.052353,11584,OneFam,Above_Average,6,1725,True,True,Normal,1979,1979
192350,-93.635411,42.053271,10400,OneFam,Average,5,1353,False,True,Normal,1979,1999
152000,-93.63724,42.05026,10793,OneFam,Average,7,1620,True,True,Normal,1969,1969
170000,-93.634714,42.049832,13001,OneFam,Average,6,1220,False,True,Normal,1971,1971
175000,-93.634581,42.050075,12243,OneFam,Above_Average,7,1484,False,True,Normal,1971,1971
175000,-93.636497,42.050372,11700,OneFam,Above_Average,7,1743,True,True,Normal,1968,1968
197900,-93.633898,42.049956,12384,OneFam,Good,7,1935,True,True,Normal,1976,1976
174000,-93.633757,42.051039,8991,OneFam,Above_Average,5,1324,False,True,Normal,1976,1976
178900,-93.632191,42.048765,8000,OneFam,Above_Average,8,1877,True,True,Normal,1974,1974
139000,-93.627736,42.055392,10500,OneFam,Good,5,1109,True,True,Normal,1971,2005
143250,-93.626331,42.055264,10530,OneFam,Average,5,981,False,True,Normal,1971,1971
184000,-93.626565,42.054603,7472,OneFam,Excellent,7,1479,True,True,Normal,1972,2004
155000,-93.629118,42.053407,9457,OneFam,Above_Average,7,1422,False,True,Normal,1970,1990
133000,-93.626722,42.054612,7920,OneFam,Average,5,914,False,True,Normal,1970,2002
119500,-93.627112,42.053547,9758,OneFam,Average,5,950,False,True,Normal,1971,1971
123000,-93.628047,42.05346,8294,OneFam,Average,5,872,False,True,Normal,1971,1971
110000,-93.62805,42.053503,7340,OneFam,Above_Average,4,858,False,True,Normal,1971,1971
128000,-93.6247461,42.0562952,17199,OneFam,Good,4,914,False,True,Normal,1961,1961
120500,-93.621646,42.056395,9000,OneFam,Above_Average,5,864,False,True,Normal,1971,1971
133000,-93.624798,42.05467,4058,TwnhsE,Average,4,767,False,True,Normal,1998,1998
155000,-93.624798,42.054789,4113,TwnhsE,Average,5,1337,False,True,Normal,2001,2001
177000,-93.624431,42.055319,10943,TwnhsE,Average,5,1337,False,True,Normal,1997,1998
113500,-93.629747,42.052669,2205,Twnhs,Above_Average,6,1092,True,True,Normal,1973,1973
113000,-93.628656,42.052698,1890,Twnhs,Average,7,1218,True,True,Normal,1973,1973
113700,-93.627855,42.052696,2058,Twnhs,Average,7,1218,True,True,Normal,1973,1973
106000,-93.629777,42.052294,2016,TwnhsE,Average,6,1302,True,True,Normal,1970,1970
122500,-93.627242,42.051833,1920,TwnhsE,Average,6,1365,True,True,Normal,1971,1971
128000,-93.627238,42.050397,4928,TwnhsE,Average,5,958,False,True,Normal,1976,1976
155000,-93.624575,42.05057,2308,TwnhsE,Above_Average,7,1548,True,True,Normal,1976,1976
142500,-93.625672,42.049996,2304,Twnhs,Good,4,1055,False,True,Normal,1978,1978
129250,-93.6257971,42.0488205,7150,OneFam,Above_Average,5,988,False,True,Normal,1966,1966
356000,-93.6588809,42.062574,12469,OneFam,Average,7,1816,False,True,Partial,2006,2007
314813,-93.658015,42.063296,11694,OneFam,Average,9,1828,False,True,Partial,2007,2007
318000,-93.657679,42.063298,12030,OneFam,Average,7,1694,False,True,Partial,2007,2007
322400,-93.6569765,42.0632689,11825,OneFam,Average,7,1694,False,True,Partial,2006,2007
318000,-93.6566403,42.0632722,12085,OneFam,Average,7,1734,False,True,Partial,2007,2007
345474,-93.654243,42.063141,14333,OneFam,Average,7,2122,False,True,Partial,2007,2007
415298,-93.6570383,42.0619544,14450,OneFam,Average,8,2121,False,True,Partial,2006,2007
492000,-93.6566568,42.061976,13641,OneFam,Average,8,2656,True,True,Partial,2007,2007
338931,-93.6562702,42.0619709,13440,OneFam,Average,11,2550,True,True,Partial,2006,2007
450000,-93.657967,42.061284,15431,OneFam,Average,7,2046,False,True,Normal,2005,2006
280000,-93.654774,42.062259,14154,OneFam,Average,9,2172,True,True,Partial,2006,2006
479069,-93.6570542,42.0628153,13891,OneFam,Average,8,2552,False,True,Partial,2007,2007
395000,-93.6562861,42.0624082,14226,OneFam,Average,9,1973,False,True,Partial,2006,2006
380000,-93.657444,42.062434,13693,OneFam,Average,9,2643,True,True,Normal,2006,2006
250000,-93.65331,42.061504,11428,OneFam,Average,7,1634,False,True,Normal,2006,2006
440000,-93.657524,42.061131,14977,OneFam,Average,7,1976,False,True,Partial,2006,2007
418000,-93.657211,42.06027,13654,OneFam,Average,9,2758,True,True,Normal,2005,2006
500067,-93.657235,42.060269,17169,OneFam,Average,7,2290,False,True,Partial,2007,2007
260116,-93.6554248,42.061133,16659,OneFam,Average,7,2152,True,True,Partial,2007,2008
317000,-93.654689,42.060576,9591,OneFam,Average,9,2473,True,True,Normal,2004,2005
319500,-93.654617,42.060427,9709,OneFam,Average,8,2100,True,True,Partial,2007,2007
325624,-93.650917,42.059561,10562,OneFam,Average,8,2161,True,True,Partial,2007,2007
372000,-93.657492,42.06113,13615,OneFam,Average,7,1802,False,True,Normal,2006,2006
342000,-93.656249,42.059761,13069,OneFam,Average,11,2956,True,True,Normal,2004,2004
354000,-93.6565389,42.059677,12099,OneFam,Average,10,2468,True,True,Normal,2004,2004
350000,-93.65699,42.058634,14277,OneFam,Average,7,2385,True,True,Normal,2003,2003
285000,-93.6545189,42.058619,11999,OneFam,Average,10,2374,True,True,Normal,2003,2004
281500,-93.650597,42.059211,12568,OneFam,Average,8,1818,True,True,Partial,2007,2007
245700,-93.650499,42.059202,9926,OneFam,Average,7,1614,False,True,Normal,2005,2006
232698,-93.65045,42.059197,9254,OneFam,Average,7,1721,False,True,Normal,2005,2005
250000,-93.650406,42.059194,10732,OneFam,Average,7,1828,True,True,Partial,2006,2007
194700,-93.649838,42.059175,7577,TwnhsE,Average,6,1362,False,True,Normal,2005,2006
204000,-93.649828,42.059175,3901,Twnhs,Average,5,1302,False,True,Partial,2005,2006
200000,-93.649808,42.059176,3903,Twnhs,Average,5,1302,False,True,Normal,2005,2006
207000,-93.649798,42.059176,6289,TwnhsE,Average,6,1362,False,True,Normal,2005,2006
209500,-93.649397,42.05826,4590,Twnhs,Average,6,1554,False,True,Normal,2006,2006
209500,-93.649319,42.058276,4590,Twnhs,Average,6,1554,False,True,Normal,2006,2006
202500,-93.649291,42.058284,6442,TwnhsE,Average,6,1370,False,True,Normal,2006,2006
280000,-93.653414,42.056827,7841,TwnhsE,Average,6,1577,False,True,Normal,2005,2005
277500,-93.652565,42.057124,7313,TwnhsE,Average,6,1561,False,True,Normal,2005,2005
318061,-93.652054,42.05738,7820,TwnhsE,Average,6,1869,False,True,Partial,2007,2007
221370,-93.6514105,42.0568529,6240,TwnhsE,Average,6,1324,False,True,Partial,2006,2006
200000,-93.650608,42.057209,3242,TwnhsE,Average,6,1405,False,True,Normal,2003,2003
181755,-93.646937,42.063388,15810,OneFam,Average,7,1496,True,True,Partial,2007,2007
176000,-93.646429,42.063381,10237,OneFam,Average,6,1536,True,True,Normal,2005,2006
178900,-93.645875,42.062483,10237,OneFam,Average,8,1484,True,True,Partial,2005,2007
168165,-93.64573,42.062279,13204,OneFam,Average,6,1458,True,True,Partial,2006,2007
171925,-93.644788,42.0626729,8857,OneFam,Average,7,1495,True,True,Partial,2006,2006
198444,-93.644415,42.06208,9729,OneFam,Average,6,1746,True,True,Partial,2006,2007
203000,-93.6443,42.062067,12216,OneFam,Average,6,1326,False,True,Normal,2005,2005
179540,-93.645732,42.062533,9018,OneFam,Average,8,1456,True,True,Partial,2007,2007
176485,-93.644377,42.062887,8993,OneFam,Average,6,1302,False,True,Partial,2007,2007
181134,-93.644376,42.062931,8899,OneFam,Average,6,1340,False,True,Partial,2007,2007
156932,-93.644375,42.062974,8499,OneFam,Average,6,1412,True,True,Partial,2006,2007
166000,-93.644374,42.063019,8229,OneFam,Average,6,1504,True,True,Partial,2007,2007
177594,-93.644447,42.063106,7713,OneFam,Average,7,1456,True,True,Partial,2007,2007
173500,-93.644366,42.063342,7697,OneFam,Above_Average,6,1258,False,True,Partial,2007,2007
172500,-93.641795,42.062584,3922,TwnhsE,Average,6,1258,False,True,Partial,2006,2007
194201,-93.641716,42.062581,3922,TwnhsE,Average,7,1402,False,True,Partial,2006,2007
226500,-93.640513,42.062946,3621,TwnhsE,Average,7,1589,False,True,Normal,2003,2003
185485,-93.642177,42.063301,3710,OneFam,Average,6,1266,False,True,Partial,2007,2007
188500,-93.644064,42.061429,16219,OneFam,Average,5,1119,False,True,Normal,2004,2005
215000,-93.643961,42.061541,11796,OneFam,Average,8,1959,True,True,Normal,2004,2005
206580,-93.643954,42.061531,10936,OneFam,Average,6,1525,False,True,Partial,2006,2006
183500,-93.641781,42.061318,8244,OneFam,Average,7,1720,True,True,Normal,2004,2004
165500,-93.639977,42.061392,11950,OneFam,Average,7,1394,True,True,Normal,2003,2003
211000,-93.64021,42.060021,7875,OneFam,Average,8,1948,True,True,Normal,2003,2003
219500,-93.64334,42.059181,8740,OneFam,Average,8,1995,True,True,Normal,2002,2002
175000,-93.641279,42.057981,7917,OneFam,Average,7,1647,True,True,Normal,1999,2000
170000,-93.642836,42.058401,9967,OneFam,Average,8,1430,True,True,Normal,2000,2000
162000,-93.643641,42.059526,7750,OneFam,Average,6,1320,True,True,Normal,2003,2003
187000,-93.641323,42.057836,9487,OneFam,Average,7,1690,True,True,Normal,2000,2000
185000,-93.640658,42.058897,9649,OneFam,Average,7,1644,True,True,Normal,1999,2000
384500,-93.655711,42.053364,12191,OneFam,Average,8,2551,True,True,Normal,1997,1998
248000,-93.652894,42.055751,11000,OneFam,Average,8,2285,True,True,Normal,2000,2000
466500,-93.651096,42.055627,11400,OneFam,Average,8,2633,False,True,Normal,2001,2002
410000,-93.652641,42.05359,10557,OneFam,Average,9,3078,True,True,Normal,1998,1998
322500,-93.652777,42.053436,11002,OneFam,Average,9,2582,True,True,Normal,1998,1999
252000,-93.649901,42.053467,10790,OneFam,Average,8,2385,True,True,Normal,1998,1998
755000,-93.657271,42.05198,21535,OneFam,Above_Average,10,4316,True,True,Normal,1994,1995
269790,-93.655159,42.052361,9920,OneFam,Average,8,2013,True,True,Normal,1996,1997
315750,-93.655905,42.052247,11787,OneFam,Average,8,2398,True,True,Normal,1996,1997
290000,-93.653712,42.05048,12257,OneFam,Average,9,2531,True,True,Normal,1995,1995
430000,-93.65334,42.049518,12692,OneFam,Average,10,3228,False,True,Normal,1992,1993
263000,-93.652946,42.049509,11762,OneFam,Average,9,2202,True,True,Normal,1992,1993
330000,-93.653864,42.052416,9044,OneFam,Average,8,2538,True,True,Normal,1996,1997
213133,-93.644118,42.054408,9910,OneFam,Above_Average,5,1369,False,True,Partial,2007,2007
260261,-93.643769,42.055757,11830,OneFam,Average,6,1542,False,True,Partial,2007,2007
320000,-93.642069,42.054318,11670,OneFam,Average,8,1905,False,True,Normal,2006,2006
282922,-93.64176,42.054177,15256,OneFam,Average,6,1464,False,True,Normal,2007,2007
419005,-93.642243,42.054354,12291,OneFam,Average,6,1966,False,True,Partial,2007,2007
255000,-93.642234,42.054309,13501,OneFam,Average,8,1636,False,True,Normal,2006,2006
147000,-93.64396,42.054514,9986,OneFam,Average,7,1795,False,True,Partial,2006,2007
235876,-93.644086,42.054154,9965,OneFam,Average,6,1528,False,True,Partial,2007,2007
311872,-93.643836,42.054153,9416,OneFam,Average,8,1726,False,True,Partial,2007,2007
248328,-93.64248,42.054153,9849,OneFam,Above_Average,7,1689,False,True,Partial,2007,2007
227000,-93.642344,42.054157,10000,OneFam,Average,7,1588,False,True,Normal,2006,2006
260000,-93.643544,42.053185,8847,OneFam,Average,7,1538,False,True,Normal,2005,2005
225000,-93.643449,42.053186,9158,OneFam,Average,7,1496,False,True,Partial,2007,2007
249000,-93.642197,42.053227,8251,OneFam,Average,7,1506,False,True,Normal,2005,2006
307000,-93.641251,42.053108,10084,OneFam,Average,7,1694,False,True,Normal,2004,2005
221300,-93.642275,42.053067,8778,OneFam,Average,7,1830,True,True,Normal,2006,2006
208900,-93.650341,42.051802,8640,OneFam,Average,6,1338,False,True,Partial,2007,2007
210400,-93.65042,42.051795,9000,OneFam,Average,6,1335,False,True,Partial,2006,2007
255000,-93.650299,42.051655,8640,OneFam,Average,8,1792,True,True,Partial,2007,2007
212109,-93.650279,42.051657,10411,OneFam,Average,8,1588,True,True,Partial,2007,2007
270000,-93.647584,42.050206,9000,OneFam,Average,8,1959,True,True,Normal,2006,2006
303477,-93.647933,42.050301,9000,OneFam,Average,11,2610,True,True,Partial,2007,2007
310013,-93.648742,42.051681,12217,OneFam,Average,8,1880,True,True,Partial,2007,2007
249700,-93.643974,42.052269,11096,OneFam,Average,7,1656,False,True,Normal,2006,2006
227875,-93.64397,42.052119,10207,OneFam,Above_Average,7,1761,True,True,Partial,2007,2007
261329,-93.643792,42.051377,10440,OneFam,Average,6,1584,False,True,Partial,2007,2007
253000,-93.642046,42.052267,11824,OneFam,Average,5,1685,False,True,Normal,2006,2006
265000,-93.641233,42.052146,10625,OneFam,Average,9,2443,True,True,Normal,2004,2004
340000,-93.639574,42.051054,11143,OneFam,Average,8,2466,True,True,Normal,2004,2005
146000,-93.69179,42.037586,7500,OneFam,Average,6,1100,False,False,Partial,2006,2007
147000,-93.692245,42.037636,7500,OneFam,Average,5,1143,False,False,Normal,2006,2006
149000,-93.68912,42.037643,12450,OneFam,Average,6,1094,False,True,Normal,2003,2004
181000,-93.691244,42.03722,7441,OneFam,Average,7,1486,False,True,Normal,2006,2006
201000,-93.689026,42.036028,8462,OneFam,Average,7,1721,True,True,Normal,1994,1994
191750,-93.689767,42.035259,11613,OneFam,Average,7,1820,True,True,Normal,1993,1997
179000,-93.688804,42.036038,8450,OneFam,Average,6,1349,False,True,Normal,2000,2001
215000,-93.689449,42.035071,16196,OneFam,Average,5,1494,False,True,Normal,1998,1998
179200,-93.686428,42.036464,8012,TwnhsE,Average,5,1575,False,True,Normal,1992,1992
128000,-93.686413,42.034569,8012,TwnhsE,Average,5,1266,True,True,Normal,1980,1980
144000,-93.685185,42.035678,9180,OneFam,Good,5,884,False,True,Normal,1983,1983
144000,-93.6791142,42.0362103,8400,Duplex,Average,10,2020,False,True,Normal,1977,1977
120750,-93.677007,42.034678,6285,OneFam,Average,5,894,False,True,Normal,1977,1977
132500,-93.674475,42.035946,8480,OneFam,Above_Average,5,970,False,True,Normal,1963,1963
132000,-93.673987,42.035871,7420,OneFam,Average,6,1057,False,True,Normal,1962,1962
132500,-93.673889,42.035857,7758,OneFam,Good,6,999,False,True,Normal,1962,2001
129000,-93.669559,42.034532,6970,OneFam,Average,5,1120,False,True,Normal,1961,1961
143900,-93.669552,42.034724,13673,OneFam,Average,8,1696,False,True,Normal,1962,1962
145000,-93.672318,42.035675,7476,OneFam,Good,5,1040,False,True,Normal,1968,1968
128500,-93.673518,42.034652,9945,OneFam,Average,5,988,False,True,Normal,1961,1961
125500,-93.671941,42.034819,6173,OneFam,Above_Average,6,902,False,True,Normal,1967,1967
300000,-93.661846,42.037652,19522,OneFam,Average,7,2503,True,True,Normal,1990,1990
294000,-93.661848,42.037502,17542,OneFam,Good,9,2167,True,True,Normal,1974,2003
129000,-93.660522,42.03466,10751,OneFam,Average,5,1037,False,True,Normal,1974,1974
171000,-93.661983,42.034644,16647,OneFam,Average,6,1701,False,True,Normal,1975,1981
302000,-93.653082,42.047384,9572,OneFam,Average,9,2810,True,True,Normal,1990,1990
285000,-93.652658,42.045776,10678,OneFam,Average,9,2872,True,True,Normal,1992,2000
214000,-93.647974,42.047618,4379,TwnhsE,Average,6,1378,False,True,Normal,2004,2004
166000,-93.64733,42.0474249,3523,TwnhsE,Average,5,1151,False,True,Partial,2006,2007
193800,-93.647166,42.047406,3784,TwnhsE,Average,5,1565,False,True,Partial,2006,2007
208900,-93.646653,42.047711,4230,TwnhsE,Average,5,1352,False,True,Partial,2006,2007
194000,-93.646637,42.047705,3606,TwnhsE,Average,5,1352,False,True,Partial,2006,2007
207500,-93.646607,42.047699,5330,TwnhsE,Average,5,1550,False,True,Partial,2006,2007
199900,-93.646576,42.047687,4274,TwnhsE,Average,4,1241,False,True,Partial,2006,2007
164700,-93.646478,42.047667,4251,TwnhsE,Average,5,1250,True,True,Partial,2006,2007
176500,-93.644107,42.047104,2280,Twnhs,Average,6,1501,True,True,Normal,1999,1999
176000,-93.644096,42.047104,3230,TwnhsE,Average,5,1458,True,True,Normal,1999,1999
168500,-93.645671,42.046144,2117,TwnhsE,Average,4,1512,True,True,Normal,2000,2000
177000,-93.645639,42.046145,2117,Twnhs,Average,4,1573,True,True,Normal,2000,2000
177000,-93.645595,42.046145,2117,Twnhs,Average,5,1525,True,True,Normal,2000,2000
148800,-93.645482,42.046405,5105,TwnhsE,Average,4,1102,True,True,Normal,2004,2004
174000,-93.641813,42.047171,2645,Twnhs,Average,5,1441,True,True,Normal,1999,2000
239000,-93.642182,42.046318,7399,OneFam,Average,7,1950,True,True,Normal,1997,1998
204000,-93.639931,42.046137,7321,OneFam,Average,5,1358,False,True,Normal,1999,2000
301000,-93.639878,42.046135,8010,OneFam,Average,8,2048,True,True,Normal,2003,2004
312500,-93.643456,42.046411,8413,OneFam,Average,8,2362,True,True,Normal,1998,1998
279700,-93.648204,42.044383,9466,TwnhsE,Average,5,1494,False,True,Normal,1994,1995
255000,-93.645798,42.044762,12000,OneFam,Above_Average,8,2362,False,True,Normal,1980,1980
194000,-93.645589,42.044989,16157,OneFam,Good,5,1432,False,True,Normal,1978,1978
218000,-93.64577,42.042994,10768,OneFam,Very_Good,6,1437,False,True,Normal,1976,2004
213750,-93.648172,42.043754,3840,TwnhsE,Above_Average,4,1295,False,True,Normal,1978,1998
187000,-93.645547,42.043048,9600,OneFam,Good,7,1855,True,True,Normal,1976,1994
181500,-93.645544,42.042961,9600,OneFam,Very_Good,6,1262,False,True,Normal,1976,1976
373000,-93.658232,42.037103,17778,OneFam,Average,7,2497,False,True,Normal,1981,1981
190000,-93.6574973,42.0349702,18890,Duplex,Average,12,2620,True,True,Normal,1977,1977
226000,-93.639515,42.048488,7050,OneFam,Average,7,1929,True,True,Normal,2001,2001
143450,-93.634545,42.046549,11700,OneFam,Above_Average,7,1152,False,True,Normal,1968,1968
240050,-93.635094,42.047758,8000,OneFam,Above_Average,8,2411,True,True,Normal,1970,1970
162500,-93.634528,42.048067,8723,OneFam,Above_Average,6,1082,False,True,Normal,1969,1969
164000,-93.635899,42.04849,11700,OneFam,Average,6,1295,False,True,Normal,1968,1968
185000,-93.631554,42.047615,11358,OneFam,Good,8,1610,False,True,Normal,1972,1987
188500,-93.638051,42.043363,9547,OneFam,Above_Average,6,1594,False,True,Normal,1993,1993
255000,-93.63687,42.043005,10530,OneFam,Above_Average,8,2075,True,True,Normal,1993,1993
136905,-93.633748,42.045483,11500,Duplex,Above_Average,8,1680,False,True,Normal,1976,1976
158500,-93.631673,42.04259,10738,OneFam,Good,6,1093,False,True,Normal,1966,1966
175500,-93.631302,42.04389,9600,OneFam,Above_Average,6,1242,False,True,Normal,1973,1973
127000,-93.6299222,42.0421698,10800,OneFam,Average,6,1052,False,True,Normal,1963,1963
127000,-93.62919,42.047811,8050,OneFam,Above_Average,5,1107,False,True,Normal,1967,1993
143000,-93.626518,42.048292,10355,OneFam,Average,5,1214,False,True,Normal,1967,1967
